reviewId,matched_app_name,category,app_avg_rating,user_rating,sentiment,likes,installs_cleaned,type,price,content_rating,genres,last_updated
gp:AOqpTOG7jhnOUa7KE-ONEUtz7xgQH-SFVw9e98M1CsQ3egqqL_6rQkZGc0Bm3y0NDQKWyzBXWG6nSY-pa2IFOw,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEbc8FZl4dqpxPZOpwnhPy7BW0fnNMCjMXSuWdmyQA2QGcLKVGA1vcKrF4k16cS4U7j4i-_WJtaxKpEjw,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHsJ67G0FTDK5qg7EehnXtt0D4l6FYdmYFv0P1t_n6Fd9SJNDIrpNt6-zPZldeD1UvyX3eMBYUU5affYg,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHMI7HTW1KvOs_7ijCSunyDO1ZVFRFnYo5hiDnqO19_fDZxTx6cYnBpcAiQTdyw6VxK5YBB_1XUQZAbgw,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFbkSWjEsBcrZnG04v5H0TblRnjOISBf6Vo7zCVKCVqoNexnwiY3VILQig807O35l-xy8hhfvI346kOfA,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOF7rGb_HyR9ewm_uw_AVPRoMFmOzSerdBNiKkj5taNjvEXLlg6x_GrjmCc2KD3YuT-qypY5fLDvKVqOqA,Gmail,COMMUNICATION,4.3,2,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOG0k-nta_jLddajmp43fh_ewMxvVa1bB8cdKSvykBw5qIvIzKA9-DeJcIFlCkDu2yzcZy3_bgNatQUPNQ,Gmail,COMMUNICATION,4.3,2,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFIWZSeaOL5UCbB7H2UCFGPJbwNoIYQIBHmlOq4zmSOxNxkLr4wCggIFFDkVcNjJSvwr_eb9HrvlMTbTA,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFagARNEDeeyeQwmdgg9vrxa55QYYswrm6MrC7dxiiaMjyg-4_xK5vSTQ2iebbyeVMBROqdotPMU85LTg,Gmail,COMMUNICATION,4.3,2,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFGjlbO9Iqca-9IJyUDVlkUVOzjOpoigu39ZablMRAkHeQFuRusGjuN3SUon0it8NQyc0bXLqB6-N-Z1w,Gmail,COMMUNICATION,4.3,2,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEbUyYsca_3TFwLBFMNjqqM5z3y2yl8-Ah2Wr2gQNFiKK3QHGRJhQ4N-DMVHXPMTlwVYrpYKkBUJMy8yw,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFY-bCQNKlWGWTvy3WNZdESmrJUleLZhuHkb2CJzUWkejKq5xLHTTTJUD0sutEPP45nFrE1cXV-8MH5gg,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGZ2AW6fDQt8XdoaAKTQNX3_7xCS_iHEE7U42ogRi8P8zaDPNkjhs0gU67r0Tqo6MF0GgtZJ-L7G9kYTg,Gmail,COMMUNICATION,4.3,2,Positive,3.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEWiDyeaVptyDFkUoDck7zcCdNqbQ-wkjqv6Yiy8dLQyIHU_Ani1olwGkFoxU3OLqCIVvjq83KRpANeag,Gmail,COMMUNICATION,4.3,2,Negative,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEkuSJqHLQlgN8qlARV6CcxDNuSyC67jhBDNoj8fnXGYgqS4GnP9Kx_xFILNFVrqg3XNl1QAgM4N1I54w,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGnrFDlI3xGa5r0VAeFFJb0OCVq-UM9JgMH3RxUfEQnpLwktWoC54yoBfPbTPo4jMVoKZxDO_4W5y8A6w,Gmail,COMMUNICATION,4.3,2,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGyoR0xwYD5-8gb0nLvQTR4Gb1FBUx2n23EsK6cTL6kbdZQ0Jfvy5o6e7Vmx57KBRm1xmMfCXShS09dGg,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHwH_wgEmdlkJoOA0_CqVf7fiVpkAtNJa5kQFw6QCruv1HEIVBv86QMy6mRqxvMMbQ30bk5Y0MYS7g-eg,Gmail,COMMUNICATION,4.3,2,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGAXbRcK2WKYvasiXEUOp6VOfXXyhEae-Kr-eLJnk1UghlSb19TvKOzE_gOQ8ERCI5cYGdupUpzAn2sGg,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHgk0u7-u8lo2vwcHjKgDBn56TDXtNKGSz5h70fbthicGNsiXMuNdMjH_LMc_uADPr6U_LWJKK0le7Ifg,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGC2sE0jtn9_nRKXPv_M0BcVABhq0wz81WY8658uu0TMqhs8xWECh0DQClhBh-_nvEZYa_bHiw3zk_3LA,Gmail,COMMUNICATION,4.3,2,Negative,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEFSI06vMxoMaQVGAwXO8rJfXHgNQjWDq2TrbzGtE3EKwhduQ0y2JRFH3KO04Ny51rvYZOyxIKCfdk15w,Gmail,COMMUNICATION,4.3,2,Positive,1.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFcoiJGy1vPtjq5DTRGfnRoBZ_yxD9v24an_5NBlJFeF2CTcG5YbOiBOlCLpQ2EEL9UmeDTNEhTltZEtg,Gmail,COMMUNICATION,4.3,2,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHi_dHi-HrJv_c3PV_nIz5cy7yaJQaqpbM6T3OdVAY8tFMSNv7hy_6TEFIQJA9vC_7ty0Q9CDoJldPCNQ,Gmail,COMMUNICATION,4.3,2,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFLoIWyKE7T8vBkepcV7aVTg1lk_XYwNPb2Qbf3Asae0Sz1-R-v3smbfke_PfHhMizHckk7efBiVeeXqw,Gmail,COMMUNICATION,4.3,2,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGkgHcFVltJ1u0VNpUP8nyDQ_07tnwgEh13OAK406uk2_yTMjd_q7_J_AjWrRbEiD2eeeNEsSW8RAaNjA,Gmail,COMMUNICATION,4.3,2,Negative,1.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHUi-uXAHWINvPkUOJGn4B_sO8DgBcYI19jS7AHLzM8q4DPtIfL9EgzGXwSqF0MwenC_3FtvSwv3lAB4w,Gmail,COMMUNICATION,4.3,2,Positive,1.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFqvoHxcjubhUcDgPAoJkTUpyisMWJrELhiTvS05Sb_GVPix-zV_-ejRt133eBQWiBs8kfiebfNStctIw,Gmail,COMMUNICATION,4.3,2,Negative,3.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGEmJTruiuBgbGiOCxgSQ_9Iz_fRJQc-m_Qm5DwS1xmJT2NG6PwTQEZU4gOdkysK_bRuP_HwYenPROCuQ,Gmail,COMMUNICATION,4.3,2,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOG_ZLAms8vGd0I9d0t8stbs_H_FPkgeKfgTAJAR2SVrpEmk_YyEpYuFTwcaYGVTEIiontISrhyMTYP-xA,Gmail,COMMUNICATION,4.3,2,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHzLBrElBnvMWfpzAA5qukqcLzUL19LiQ-WNd4ZpfHoHffof7zYw1fii39GxYEVNfeXXlrye1fIn762UQ,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOH98z1_uRIMEtl3rYHzGvg2rY0P26d9Ouf4sHc5bY9eqvr3GRqCqwczEqyQtxUSKFwBGSQhuXJ7HbN_Rg,Gmail,COMMUNICATION,4.3,2,Negative,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHAnrHJY_PRExTVBsTbtjuYJM-DbaWymuni3rB1Mw5hAVw1vUxLTaCOyL2Xd0VXw0FpJHiGnYIuOlco6A,Gmail,COMMUNICATION,4.3,2,Negative,5.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHfPZl1JrWyO9HCNKIwUdQhe0BQspKMLy29XBjk5LRqUdDRNyCFFZh5DbF9MUQ7O4sQ1zlInPPGNjHGww,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGeVpI4fZHjQgCXVC5fw7L7bocJIsnvAsZv-bxhX53ILs6QKv-kbmFRSlMwDhfVO4ryMgbUR0M3kIZ3og,Gmail,COMMUNICATION,4.3,2,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGGuMaC0GygKUFsB4hW6q93FzRZYD0KMeZAGV1HgicKxO_UF5PPOwvD8-JQ04Do6XMbHvNi3SnwYseFyA,Gmail,COMMUNICATION,4.3,2,Negative,1.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOF-uWOnT1ZkFz0UuEoLsPdeBrDe3c08Vdo79pATI9taTw6BhygMqc8ZxW_Owf9MUXs0hJZn_YkDEOWnHA,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEP7V8SpBy7-yzGtUZQK0nad4AfpnKoXtA7i0ZBj7l8VG1d5vP8v6s5z8PInUqspHSDoMEg0kjiyVEYzA,Gmail,COMMUNICATION,4.3,2,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFQ9DzG8yJ0anrEtOXoC8-8Xm2YpoH7b95gqm1gKu7rS-xSUE927CdDh1LxB-1VbtzNouN6T5I9UIZxfA,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHPeX4EcNFICYzbTlUpJt5GegRHz6FkDWscgtAqiyFL1ZSzNuaqS7J_zR6b3UdxPBLALQN05X0xTeRM8w,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFPkqKdeyDib77IhzNfgIWIsb3fX6yPeeNdxztAGYe9w4yNDo9xUV5ZQHTvjFYyDa4wZZn2wQVuBEKuSw,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOG6JltHrCdTZKuO5y_yx1CCbR0HQ1mYG01zQhEUJBBAQPKXbZBzFxOGnPCtypcsyT6z9BuNmcdUfYuf7A,Gmail,COMMUNICATION,4.3,2,Negative,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHV7f2kkzAPw7Fs_PJJgDiw0yMDnNGElCrNzF3YkIxjTOmD6mgL1O_8E9bEQ_f1rcaxcTFbAD_UqzCsNw,Gmail,COMMUNICATION,4.3,2,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHMBraEVxusAcXbWcJD52XcC-ohlx0EXhBAoofwfnC5pIIiCyIo6EGvxAoL2719FjMw-P7Z8dOIQq51GQ,Gmail,COMMUNICATION,4.3,2,Positive,1.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOF4fv4duiqx2zkmqaI0faxsDLpJiEIiQ6aK5U1U2wOI0kmHSM4Zn7Yo8wANRvDV6Ys3jZ8DnVTaPHxOKw,Gmail,COMMUNICATION,4.3,2,Negative,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOF5mPES4i4svYnvCuK30vCCQWGoXguTxN90I0YL8WKJOQGrfdS75tEnY5i6VlPD7hQd2QXVJHdDI369Xg,Gmail,COMMUNICATION,4.3,2,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEHTqCHJBiX01PccAyylJuXAvPp7t-fqPJMPJt96D-1a52JMnBLUWuRd6foY4m_5jxdDKOK2HqqELG6fg,Gmail,COMMUNICATION,4.3,2,Negative,1.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEZ68h0uKpEmGd-6rdWoLkA05RvgdmXe7mu5NoVAhO45OKChBXkQ5TjBmrpzDooon3UdAQInA2ApJtpsg,Gmail,COMMUNICATION,4.3,2,Positive,6.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHJzToziA5EuIRoRFkXK_0Yhg5SHb8OhIrCgAaWxE5Ee9IKA6XtCJ3Ef1W8oj_A4R3rHAsJ6AGZ2vTxEw,Gmail,COMMUNICATION,4.3,2,Negative,57.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHcwgAPebOcXeV6BxVO_Xv9o-gqWzkKenkIJIVA6TB8zTumRQyuXfEAmCLABOWuRpBddQPn9hl5eNsVtw,Gmail,COMMUNICATION,4.3,2,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOG7krf_8VZA28YyvLCEihenbrdl4oCxoLW02jET29O89tJDHbGLkqSZE_3VzYL4MkdYxQAuRtPil7irGQ,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFLxhjRtLDyZ8veqm2Ew3o3D3YpDQKOJ9v9lLY8ym6XbUITnMM74E8LQgp5vVmlCKRctA_VaofPsb1ViA,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEhwCt8Gz2-w8WfvxVXom3sL7-fYRoyjYcGXpLmbB5GViKio7PuXbqyBi9U5wbQYWaMIsVhfE01JsWGFA,Gmail,COMMUNICATION,4.3,2,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEmkmkNlYi5GOy_Z9msB7ztlfVj7WSGETAR-aKedTFkMu28yszRHMcYI2rvWpUS_zlLO0rqEbSGEcnuZg,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOESnI5NhrU9tEK8gLqXBoKaUcKhu_ShbWaq4Q3fR45O7gL2lXy10YkvphmH6WFIcOIalaiHMvGfNhvJaA,Gmail,COMMUNICATION,4.3,2,Positive,2.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGEjUZXRSuIpB4xKSlRSqF0Ykg-HOD--2-EAY7tJe5b5CzG5fqJjaVpez5ntODUQHAhpjyh-iNuV2eHWA,Gmail,COMMUNICATION,4.3,2,Negative,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGpF6h5Qc2yA2bmMNr5rN_VdpGz6zKG13B926biVeEtl2F1LcEWSradGFwVT9zLJD1SKai7R2b_3hm6VA,Gmail,COMMUNICATION,4.3,2,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHy8xyknvrFCrjAXO6melc5PKEo5wCdEPyiaeYvss6KgbHoXg4f-iRCUu6ty-zeQCF_NpcS5tpXgv0xSw,Gmail,COMMUNICATION,4.3,2,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHMWGIERlwZT-zyYAcRUETfp-najt1mlIYl03yT-WEyu9-ZUwAUa3vNUoRx8eywXi-VTrlH-SHCDXMrZQ,Gmail,COMMUNICATION,4.3,2,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFBKt_EIr5fk1lBJCyZM_kc5u6oSOLfyjLp0ZgTcGdN0ej5n_1sL74JeM57ahZ1oLebeLf6r6OOuq3y7Q,Gmail,COMMUNICATION,4.3,2,Positive,1.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEbDro6wsFokElRkLeq_ljzauSSjBVKYPneazMxKwJL_hHKbdWBBBN1iVvO7a6_Cmwrx2fxgWOwgNVZLA,Gmail,COMMUNICATION,4.3,2,Negative,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGD1m0xpoPgGorRm8lB-D7CRWv2u7W0Cm0vE9NI2a9SVSzHk7VsU7eESw-XorxuYK7wmkr0RKXYm-DC7w,Gmail,COMMUNICATION,4.3,2,Negative,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHUr0U_VGx1Roh0_P_eARo0c_Gq_-FEmvFGpM_FR219Fthwoj3QqJlvYbDtOoUaT2W2RophR86F1ssQeQ,Gmail,COMMUNICATION,4.3,2,Negative,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGYKkU2F1KCLoTGqzKJvZMhy_bGrlBmaZj-sGNf63jCSULOyYRdMrhFyWJDgC4trnxgjfcOI5M6CuHgzQ,Gmail,COMMUNICATION,4.3,2,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEVaUjOuhX4ZYNvwSVcgCpilH_GN7iJ-CSFZ4-ifRhFSBu0fElKR3nlLvPI4ZV-Jhx_v1OQyXwD6ypA2Q,Gmail,COMMUNICATION,4.3,2,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFND2PFDNKSpQea8Yi1uQbDaZgxFwp5m7Byonhu4cSnpr_kkZ5SmeMdKEv_-s9AV2wveNPqgE9O6Zz5Aw,Gmail,COMMUNICATION,4.3,2,Negative,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHlsRrXPvbeMoW-03vNWl33GkAbZNfhw44jwgofUsgzj4sHreCD1R0TpudJE8MiFfs-VRgqEW5r7SebjQ,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGVa4XILI7QISO4b4ju9q60aBOIv2MUkPqSzTqNZJ1jtMojimVe-TajAmWh6EMrsaIBizqSnPg-uVwd4Q,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHygVsdBctwi3Wv5Sn-sw3QgedueXZU3yryHydiwPiT6N0hTGCxhh2VWNbORqo3NuaIgeF3vYfIggFj-A,Gmail,COMMUNICATION,4.3,2,Positive,1.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOH6PXr3vKXswzeP7mt9ZtvGUx51gzhzXEhzgRVxa0T5hrAMWLS_34cZRbFsaajv6f2KHcroNw6mNUna_w,Gmail,COMMUNICATION,4.3,2,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHY2IuJ8JkqpjRBJBdLaXawCYLuM7MLHmluApYlzGwXjjIp5KbMw6cejhf0BzMg8DSutNJ8S9Llk5V61g,Gmail,COMMUNICATION,4.3,2,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGZ3kuJj5PnxcXCoMnuR2TmLwsaZ-O5Z7j966giD1nKTNN4chG6c7v7-JsoGQrCYVuhBeUwfecerpHXTQ,Gmail,COMMUNICATION,4.3,2,Negative,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOG6XjsxtG3WsDTUeRuvmGu_F-uyouKE-hILBsBTtdAqx48yYSbQsTrzVn1eU6_YnTPXarRX8f_BoHS8kw,Gmail,COMMUNICATION,4.3,2,Negative,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEDLjS8E5RmSvzTbXV9f3tzef7itEQSL8pxxzcirWF-r0cpT9Sa9odM5XgE7SL15VeZaSYx1NZkGgWWAQ,Gmail,COMMUNICATION,4.3,2,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFOdsGkTTlq6xoClDioPpek7r64QZV-l3Gwxe_i21AOlw5UF6y4zsQ1QC2Bye4_LFeL167mEYPloJD4Wg,Gmail,COMMUNICATION,4.3,2,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOG2xKr21GIdW395KickpGgJ7A1F933b0ja2oqCf6h0CxA-msNhcb4_2dLxNO9vTNy0gODrX-QvdBH-nUg,Gmail,COMMUNICATION,4.3,2,Negative,1.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFceg3GybnZ5OjzlRiW4Wwlupda7fQ-EVzbM1b8DKYrou_s8edqWXMGkSMlTP4RfDYLbKkJl7VbzWyD2Q,Gmail,COMMUNICATION,4.3,2,Negative,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHRuAAa0iSabOOVE1vAmRkeqjAlya-ZmlsMATR4QT7e3ZL-1sWf5x_miMNVJVXrqm77RtwT7lf4UJgSqQ,Gmail,COMMUNICATION,4.3,2,Negative,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFcY5xxRGxpuK8WAaB3azYUWPRj8e8faHzkUm6lZOCynWOEiRzAsrJ6bZQ0H1wTS0mlcDkJQ0zhq7-Ciw,Gmail,COMMUNICATION,4.3,2,Positive,5.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEBsMvbmy48H4xHk91dq5cQ3GsHzOiOh8MtvjA_fgbmjjDNfkQT6L9NR3qPGeImJg2747CLEa33c2baaw,Gmail,COMMUNICATION,4.3,2,Positive,1.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOH_W5Tujo53k8hsrJTre1GuOhE-M6-lWlrYkUrr-l-vH0mNGQOXPPLV3Qia1N4MLph3e4gtTHDNhSHjrA,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHYJ52IzK5MFt7WYEF5rQoCNo7cgtsXL3vTepclPVKyHWZdPyghTaQdP92av1b7n5LX8dX68znI9Uw55w,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGTc-rae3kZSQgdAM3QkJQmT085uLNckTZ5JDVvjE-1evWS_aMa0qw8yoNM2GI-3reNjru-LqKlNeY5XA,Gmail,COMMUNICATION,4.3,2,Negative,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFvTrapXDX5mW5dA6uijH8-zqQimTMq1H-7_tm3fRGu_gyCJAA7pv3jfr0VdWKxdRnydL2ktsIUOw6NUw,Gmail,COMMUNICATION,4.3,2,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOH8toSMhlU6x7l0wRRz6Q5Nbpz3blGTOtjUlf-iVWh9WCOI0OEFiJlmiNRAg8bA27hw3pa47ICGT3a62A,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFuSk2t8OG3EoXAWnzkBkE7pGLTyL3s9G1HNgszzWRw4sopBDmmi2WyoZo9dDCXCUhFTS2IPQuP8QNe-Q,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOEdrYKMmDFUt4KB2_C1rtLo_mzRyKk2TtGdBBjYaO__WJ6Hmja1-cmIsb8RTW9xn_cJzX3h97YR8JEciQ,Gmail,COMMUNICATION,4.3,2,Negative,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGD5KX4VadtlXiu0E2nrtHl3j_f5ISKbQOflrm9kBFa_jESBNCsm24YYXbzj_Z-rWdqTC32gsftuQpqEg,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOG1mKJgoa2KeGEKGE4oviP89paQzYymovcxbs_Eeob4D9oW5kz3V_CV7u9L9_BTzqarUDij2rpyi1lPfQ,Gmail,COMMUNICATION,4.3,2,Negative,15.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHJssrfHSzr_E4BVCoUm1e2rXdclJWlziVqFFzLK9HG5gTnrhUTEk3xRq00aV_76dc9z50pn_SrSKOn7A,Gmail,COMMUNICATION,4.3,2,Negative,1.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGU1GHZEE9gPWfO-usdof4vgiUQlyPKxaZQ5IX1Ek8NFfYsp18gJWl1qP0YdFR-_ZmwCSS6hfG59iow6w,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGbSIWrtM9O_14y5Y3H7FH7zneaDyHSceu7WlK8KpwfJ831F22uDNfNmBhtqwfpqZfqaRQ5z6M0pBCR0w,Gmail,COMMUNICATION,4.3,2,Positive,1.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOFYkhwDnUO7fN0Sb_tRGM2Ep3Fk3RNNbPVIH3Na-moNh6tCj8MvQHwKjIv2ATlDwcge6RBSftEChGW3_A,Gmail,COMMUNICATION,4.3,2,Positive,4.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOER0fGrbTx2t5dUfYRiDGQcaA7sX13qKRLv96CAb3OKIRIaAbDUjbbTqWlJqh9J8UTXJDheDDpp9DirGQ,Gmail,COMMUNICATION,4.3,2,Positive,1.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOHZBjjDaaWJBMBGmQGPsYFlIIuw2n7wn1LJpvjuW8h4eb8Q9OF7gWHgdLOchVoa5jBEvulg3n4UEemOow,Gmail,COMMUNICATION,4.3,2,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOGppZf4MwKBAKDsmprxWYuGmfbBKLB__CcO459qWHYbXOhNLdrdk9r0dlKHGk7Hvdj9nHqa7HUSc2kByg,Gmail,COMMUNICATION,4.3,2,Neutral,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
gp:AOqpTOH35odQLXVU92JvWPtGTUIIuxeLGKKcPnKJlCpnWSt6f7-XmKKtLotsVDHdv1Aw6osZl8jPgO93c-0qnw,Gmail,COMMUNICATION,4.3,2,Positive,0.0,1000000000,Free,0.0,Everyone,Communication,2018-08-02
